Cliente,Cred_perd,Cred_PF,Electronico,Monto_prom,Saldo,Ing_tot
638917,0,5,19,2166.403917,0,17331.23133
562049,0,2,22,1758.051765,0,5274.155295
604060,0,0,14,1639.674152,123.3826007,4919.022457
574060,1,3,18,1207.443577,0,4829.774307
785101,1,3,4,1470.79846,1248.942654,2941.596919
644730,1,2,3,1501.432469,0,1501.432469
740678,1,3,12,1564.37719,546.2212026,3128.754381
848369,2,5,12,1683.072074,835.9959003,5049.216221
740940,1,9,14,2052.962481,915.7174266,16423.69985
812164,1,2,7,1208.206316,-27.96715049,2416.412632
640358,1,4,5,1218.129654,0,3654.388962
608611,0,3,17,1594.401857,3.608855135,4783.205571
578910,0,1,18,504.2485861,0,12
670953,0,1,20,1552.930261,150.8523527,6211.721043
704885,3,3,7,1647.631229,1307.659718,1647.631229
797926,2,5,19,1675.10878,421.5738065,11725.76146
678306,2,1,18,1475.832566,115.7136859,-42
698546,0,2,22,1788.379118,120.9296791,3576.758237
823638,0,2,9,462.9732405,218.3339142,925.9464809
752804,1,4,11,1689.23942,1469.593444,5067.718261
712022,1,2,4,1818.776592,935.9630203,3637.553184
668950,0,0,4,465.3590448,100.3703381,930.7180895
595038,0,4,17,1435.90319,0,5743.612761
575713,2,2,12,1421.9429,178.7373241,4265.828701
722254,0,0,4,517.8295567,908.5694722,1035.659113
633435,2,1,12,792.7916948,174.7476883,26
784216,2,2,19,1145.922525,835.3104888,3437.767576
844062,0,4,5,1817.808272,745.3424551,9089.041361
861407,2,2,18,1960.582686,1516.790469,7842.330746
767349,0,4,21,1774.800749,1054.36253,7099.202996
680961,0,3,14,1302.291107,0,10418.32885
740016,0,0,6,1489.006075,643.9413065,2978.01215
716721,0,4,20,1923.678807,1395.563461,9618.394034
743848,1,2,16,1156.436264,1224.026746,1156.436264
598600,0,2,4,1854.19819,0,5562.594571
643528,0,0,12,2162.466095,198.4422283,4324.93219
584555,0,1,22,1399.082879,0,2798.165759
766735,1,1,12,1501.7415,249.3352097,4505.224499
748348,0,4,6,1310.630405,1479.361332,6553.152025
836142,0,0,8,1449.121222,98.51633998,5796.484887
700953,1,3,12,1775.733777,1399.008884,12430.13644
657712,0,3,12,1074.555603,0,3223.666809
765907,0,0,20,500.4445215,1065.420719,28
697071,0,4,17,1269.124347,29.63307033,6345.621734
845519,0,5,19,1330.603389,971.8898135,6653.016947
625757,1,1,21,1951.412856,169.1205138,3902.825712
776725,0,4,24,1392.637253,-400.7996212,5570.54901
652315,0,0,10,1084.53904,0,2169.07808
791232,1,3,15,1573.965528,319.2148125,6295.862112
731573,1,0,16,1567.259323,1424.370732,10970.81526
658371,0,0,18,1156.579886,0,2313.159771
652276,0,2,12,1509.116516,0,6036.466065
663227,0,2,4,499.4089199,186.0830656,998.8178399
807816,0,7,23,1585.416006,745.3891594,11097.91204
659622,0,0,16,522.7711126,0,32
645287,1,1,8,458.4284445,0,458.4284445
748508,2,7,22,1502.437557,558.9298671,9014.625339
720616,0,0,18,1102.899992,793.1900152,4411.599966
817570,0,1,12,1525.571544,802.0857919,12204.57235
819314,1,1,21,1733.745442,610.6853894,3467.490884
770031,0,5,7,1791.04659,994.5780944,8955.232951
803386,2,1,6,1711.014886,748.3719817,1711.014886
624929,2,1,13,1468.221216,29.89897521,1468.221216
712853,1,1,19,568.1115982,1044.270926,27
779427,2,4,18,1642.900529,995.8587554,3285.801058
601069,0,7,15,1463.864588,0,11710.9167
805988,0,2,14,1638.08996,275.0130729,6552.359842
748487,2,2,11,1885.877228,660.0467154,3
815213,1,6,10,2122.133276,1465.438909,10610.66638
595805,1,4,13,1848.950202,0,5546.850606
777021,0,3,9,1960.031475,426.3441613,13720.22032
690906,1,1,20,2061.560917,0,2061.560917
829676,0,1,9,1528.836689,583.9021968,3057.673378
747088,0,2,3,1416.324089,604.0144503,4248.972266
796590,0,2,8,1586.599822,693.1452839,7932.999108
818241,0,2,23,1750.559722,1488.202498,14004.47778
835761,1,11,66,1138.561055,859.4022015,11385.61055
754844,0,6,14,1635.05394,1038.354283,11445.37758
717513,2,3,11,1954.686892,768.9808808,7818.747568
759540,0,3,17,1644.917119,1047.034228,13159.33695
695974,0,0,10,1720.333842,0,3440.667683
660646,2,4,17,1542.573516,0,3085.147033
775728,1,2,10,1823.397042,800.2376071,5470.191125
605825,1,3,10,1543.648985,68.82902544,3087.29797
728078,0,0,23,1927.113262,1101.654717,5781.339785
596213,0,0,3,2076.604919,9.920454708,6229.814758
748795,0,1,14,514.1431635,1002.388548,19
769839,0,2,15,1916.471235,790.2281267,3832.94247
705154,2,3,3,1425.150768,988.5406124,1425.150768
581086,0,2,22,905.8560248,0,1811.71205
732833,0,1,20,538.6896911,1534.250142,24
845416,5,0,17,1297.289153,953.9792989,5189.156612
599317,0,1,21,1352.743231,0,2705.486461
787598,1,2,13,1445.615871,432.8979108,5782.463484
638672,1,4,23,1672.204996,7.146582244,6688.819982
604408,1,1,2,1962.839561,0,1962.839561
582403,0,3,21,1553.843106,192.487189,4661.529319
797533,0,3,12,1752.049843,-224.3541301,10512.29906
654467,1,1,6,1822.798066,44.42883798,7291.192262
605870,1,2,15,1749.341877,184.1605209,1749.341877
579065,0,1,14,2086.601752,0,11
566953,0,2,23,2134.489228,113.0971804,8537.956912
595104,1,3,19,1280.621605,152.8475231,2561.243211
610098,1,0,17,1378.203078,0,2756.406155
722777,1,0,12,1553.358689,446.6438916,3106.717378
711490,0,6,13,1660.632874,1409.911749,9963.797242
689982,0,4,11,1269.373957,45.27724245,5077.495829
598477,0,0,17,1561.535089,5.718177676,38
634142,0,1,4,530.6793478,0,49
725563,2,3,6,1565.656401,734.742293,1565.656401
722795,2,0,17,1777.334357,822.9402041,1777.334357
567174,2,0,22,1784.592859,0,1784.592859
679255,0,1,5,1335.972119,102.347804,4007.916356
659819,0,3,16,1801.359555,0,5404.078666
581385,1,1,11,1592.889783,0,4778.669348
611198,1,2,13,551.9240845,0,551.9240845
621571,2,2,3,2117.512782,0,2117.512782
682219,0,2,17,1710.211748,0,5130.635245
635934,2,1,17,2072.059453,0,6216.17836
745422,2,0,7,1576.340266,1055.504745,6305.361064
803555,1,2,14,1229.833833,1096.423823,3689.5015
823731,4,4,16,1774.920129,397.3277803,-16
676414,0,3,4,1620.428532,0,4861.285595
630229,1,2,15,1634.44933,0,1634.44933
792033,2,6,13,1678.012809,578.4307506,6712.051237
633293,1,3,22,1829.384721,175.7499247,10976.30833
738460,2,2,10,1775.053473,286.6034192,3550.106945
659248,0,0,16,1534.156647,0,3068.313293
865003,0,0,3,458.0063679,419.6681457,18
687782,0,0,17,1379.024575,177.901329,4137.073725
607409,1,2,13,1476.93246,0,1476.93246
667980,1,1,9,1530.5729,26.81339591,1530.5729
676012,0,1,13,479.9194598,128.543602,27
684688,0,1,12,1520.875875,0,9125.255252
686767,0,3,7,1207.774226,0,3623.322678
690595,1,2,28,1529.193207,31.12725791,12233.54565
762193,0,4,22,1364.506159,654.5086875,5458.024636
771195,0,1,3,1535.393897,1297.33977,4606.181691
599997,0,3,7,1851.7433,126.662499,7406.973199
673954,0,1,26,1806.632954,155.7952054,14453.06363
766052,0,3,19,1725.639375,1028.750177,5176.918124
629689,0,0,15,1340.618238,24.02337011,2681.236475
644552,0,2,15,1927.004707,0,9635.023536
576185,1,3,10,1678.676584,0,5036.029751
732105,0,2,6,515.1511115,1178.321358,1030.302223
740641,0,5,7,1577.889707,-88.26645168,7889.448535
889380,1,2,9,1572.805358,1463.640196,9436.832146
569927,0,0,14,1385.229052,177.1809622,5540.916209
663290,2,2,16,1658.782198,0,-90
743688,0,3,4,1917.967239,496.7796702,5753.901717
712219,0,0,18,975.5056716,804.1713388,2926.517015
777067,0,12,26,1144.802635,720.8598191,13737.63162
776097,1,2,22,1974.837801,561.6913916,15798.70241
833619,1,7,65,1579.084357,374.3998102,14211.75922
686860,1,6,13,1376.155451,0,8256.932706
597078,0,4,14,1639.011791,97.72770587,6556.047163
765514,0,1,15,1442.939747,482.2383459,15
747556,1,1,15,1782.131207,920.9932042,5346.39362
583183,1,1,21,2062.733932,0,2062.733932
576840,0,0,22,1554.979754,0,3109.959509
817815,3,5,9,1939.906325,594.3347706,3879.812651
682237,1,2,6,1780.583067,126.4626826,3561.166134
730053,0,5,19,1232.830145,770.4197192,7396.98087
770509,0,4,16,1446.628578,982.5161523,5786.514311
664037,2,1,22,1073.010995,0,1073.010995
672117,1,1,17,1384.146268,0,5536.58507
622505,0,3,17,1670.81312,0,5012.43936
806800,0,2,14,1840.869968,904.8293157,5522.609905
610696,0,2,10,1311.750294,33.3173595,6558.751472
730736,0,0,14,1127.693704,1044.962398,3383.081112
735508,1,2,18,1618.95487,327.5277647,1618.95487
634795,0,0,4,1540.81681,0,3081.63362
696618,2,3,21,1061.909341,107.0178859,1061.909341
845199,0,5,10,1341.703107,743.6135161,9391.921748
563822,1,4,20,1460.081227,141.5803829,5840.32491
603830,2,5,23,1581.297431,199.7694213,6325.189722
797083,0,3,17,1048.340472,264.4510881,9435.06425
624068,1,3,6,1623.774413,53.53037651,4871.323239
847483,0,6,23,1308.621209,-12.73385968,9160.348463
847933,0,2,21,1883.855158,387.9381793,3767.710317
621450,0,0,23,1248.934643,0,3746.80393
698658,0,2,2,478.5719552,161.6687905,957.1439103
590828,4,0,15,1517.199178,152.3959417,1517.199178
707859,1,8,20,1512.915347,333.2084791,10590.40743
578442,0,0,6,1957.256371,81.95524156,9786.281854
748432,0,4,6,1113.398911,143.9897854,4453.595646
631619,0,1,21,515.6908674,0,1031.381735
756932,0,0,15,500.6992688,940.182919,6
581778,1,3,7,1031.298362,161.3817201,2062.596724
642866,0,1,6,1477.707122,0,2955.414244
642101,0,3,6,1679.492451,199.957472,5038.477353
802231,1,0,3,494.7613955,1206.026479,-93
585468,2,1,12,1158.570593,0,2317.141186
790196,1,1,5,492.3123974,959.3484005,492.3123974
718248,1,0,5,1770.783994,667.7442967,3541.567988
732806,1,4,22,1337.20773,1743.803611,5348.830922
693185,1,0,3,1184.776478,62.12675552,2369.552956
583240,4,4,27,1348.037573,70.48612969,5392.150293
636780,1,3,18,1423.831275,121.9583631,4271.493824
716990,0,2,21,1704.270037,219.9425691,5112.810111
761039,1,3,19,1654.334033,1043.05493,4963.002099
612663,1,8,11,2064.309929,57.42441882,16514.47943
672416,0,1,17,1367.78174,142.9098094,2735.563479
818054,1,5,19,1076.31983,984.213787,8610.55864
818728,1,2,19,1670.609302,1099.877404,6682.437209
752448,1,0,5,2059.466903,1225.748335,2059.466903
812669,2,4,25,1085.778367,1417.926715,3257.335102
743062,0,1,17,1844.004303,498.7811418,5532.01291
675873,1,0,22,1314.26085,133.9716963,2628.5217
823124,0,10,46,1189.925411,761.9330804,13089.17952
737753,0,2,24,1450.01931,700.1630696,7250.096549
708696,2,6,22,1303.443393,973.5889413,5213.773572
818559,0,4,77,1420.949358,-26.48713078,15630.44294
782883,0,4,5,1509.724279,538.4605579,6038.897117
769240,0,0,23,1505.132603,758.0989979,10535.92822
594581,2,8,13,910.0478005,0,6370.334603
761851,0,4,17,1465.523334,600.0086412,7327.616672
692795,2,3,12,1504.810403,0,1504.810403
586540,0,1,3,1283.612438,0,2567.224877
680381,2,3,28,1062.171195,0,8497.369558
804347,3,5,20,1481.071677,1387.523937,2962.143355
759577,0,3,19,1666.940232,313.486485,5000.820697
702470,0,1,20,1360.860632,1218.158349,9526.024427
794130,1,10,88,1957.190056,811.788917,21529.09062
858685,0,5,22,1319.861617,787.1923034,7919.1697
841614,0,2,11,488.9624183,922.847502,977.9248366
838548,0,0,6,988.3667275,-165.2773136,2965.100182
742748,5,5,13,1567.953961,812.9334128,18
717568,1,1,18,1579.328978,1763.172526,3158.657956
798110,1,1,25,1165.965159,498.2132124,4663.860636
731247,0,4,24,1562.082455,743.6287556,9372.494732
663629,0,2,11,492.9029855,0,985.805971
827887,0,1,20,505.1991902,484.2297557,36
576215,0,1,10,1190.041733,121.6742032,4760.166932
777012,0,5,72,1653.230855,1220.704781,19838.77026
795771,5,2,58,1584.62149,477.9543769,11092.35043
815624,0,2,5,1152.940916,842.2316117,2305.881832
736064,0,3,6,1606.060983,1574.323092,4818.182948
705006,1,9,71,1746.368653,1566.495019,15717.31788
795098,0,0,8,554.7498725,299.0690526,1109.499745
706357,0,1,9,528.0331498,1326.892353,19
643519,1,1,17,1209.973804,21.36608861,6049.86902
573474,2,3,11,1308.194766,0,6540.973832
699600,1,3,13,2008.879868,0,12053.27921
823384,3,1,5,1150.006518,182.8005455,-27
836441,0,3,21,1513.698837,563.961073,4541.09651
801542,3,5,7,1366.569048,1601.001356,5466.27619
790534,1,4,13,1760.340852,1129.555023,5281.022557
784627,0,1,10,1727.717184,755.9593948,5183.151551
724324,0,0,5,1627.483799,609.8170726,4882.451396
786368,0,0,11,1259.914101,633.3019973,5
620006,0,2,12,1579.526532,0,4738.579597
749943,0,0,19,1934.934826,948.6117688,7739.739302
613950,1,2,18,1852.146874,81.08795222,1852.146874
789743,0,5,27,1844.38533,1185.843591,12910.69731
787383,0,6,8,1548.761181,651.9129996,10841.32826
774507,0,2,11,1408.220386,354.7243186,4224.661157
631721,3,2,11,1457.205257,194.099317,-25
787664,2,0,4,1699.6928,611.7959429,3399.385599
655811,0,5,19,1804.464878,94.08430391,9022.324392
806716,1,6,16,1822.676301,385.0368466,9113.381506
638609,2,2,23,1891.322523,88.61499343,1891.322523
714549,1,0,22,1853.740052,75.00033457,3707.480104
863492,0,11,35,1725.300482,893.6354977,27604.80771
773797,1,0,8,1737.102153,683.1397653,1737.102153
655567,2,4,19,1777.917887,0,10667.50732
688958,2,3,15,1731.420323,0,5194.26097
565488,0,3,7,1812.687425,0,5438.062275
668361,0,2,13,1689.008413,0,3378.016827
746401,0,1,1,488.0480243,1437.847881,14
693103,0,0,23,1892.657007,0,7570.628029
680792,0,2,23,2064.583747,0,8258.334988
683131,0,1,4,1416.781128,0,5667.124513
803144,1,1,18,1860.564406,1105.327265,1860.564406
667252,0,2,4,2119.247448,182.0738551,4238.494896
821607,0,0,13,453.1385337,147.3799166,906.2770675
716150,0,7,11,1265.980572,105.0345103,8861.864004
733773,0,3,22,1675.049003,1086.255468,6700.196013
653040,4,1,21,1173.773966,33.81519093,1173.773966
793610,1,4,22,1808.550576,560.3876469,5425.651729
656238,0,0,5,1839.218135,0,5517.654406
757386,0,2,22,1922.386443,785.7797029,9611.932214
724605,1,4,6,1722.202921,855.9725068,6888.811682
612412,0,1,14,1175.227713,0,8226.593993
820271,1,1,12,1487.516749,1025.710762,1487.516749
633958,4,2,15,2018.330275,80.92069865,-24
645429,1,3,4,2028.870552,114.1732966,4057.741103
676179,1,4,23,809.054634,0,2427.163902
627292,2,3,24,1919.267229,0,5757.801686
709116,2,3,16,1447.698597,217.4240222,7238.492984
679040,0,4,18,1668.188573,0,8340.942864
739243,0,4,10,1841.2984,1035.446037,11047.7904
673600,2,0,18,1439.680246,156.5272739,1439.680246
793003,0,0,19,1379.504352,464.2090593,4138.513057
799528,1,3,16,1537.926823,883.488127,3075.853646
822707,3,3,14,1315.758399,657.1211566,-95
709059,3,0,83,2368.771573,545.3391531,16581.40101
675453,0,5,18,1548.706304,0,10840.94413
772053,1,1,24,1817.98965,421.816272,7271.958601
691800,0,0,21,492.6492394,0,985.2984788
821568,0,0,13,997.8938336,466.1784305,6985.256835
590006,3,5,64,1682.790179,102.1921755,18510.69197
680729,0,6,21,2242.035466,61.15601392,13452.2128
767031,1,5,24,1881.065599,381.458771,7524.262398
624376,2,0,9,1691.217794,91.56670927,1691.217794
718408,2,0,8,1589.597561,904.7704237,9537.585365
705462,0,0,22,1354.308966,-53.32032317,5417.235865
694856,1,3,7,1463.156968,0,4389.470904
730129,2,4,20,1096.650754,688.877357,2193.301509
594107,0,1,23,1607.785045,53.33580339,6431.140181
792837,1,2,20,1221.41788,905.1076426,3664.253641
732123,1,8,12,1504.558774,1211.553574,10531.91142
569075,0,2,14,1690.200253,0,3380.400505
652089,0,2,8,1030.456315,126.3962009,2060.91263
693783,1,2,27,1785.585465,0,12499.09826
763716,1,1,20,1133.029588,262.3930057,3399.088763
592859,0,0,16,2025.14603,0,4050.292061
645885,2,2,21,497.9014074,0,-86
771225,0,7,11,1784.623613,622.0126527,12492.36529
665315,0,4,18,1000.584993,0,4002.339971
736868,0,2,4,468.5634554,497.0694302,937.1269109
575058,0,1,10,1751.47266,27.14607162,3502.94532
625270,0,2,17,2163.895433,133.1672861,8655.581733
584863,1,1,22,1036.772006,0,1036.772006
762250,0,1,11,1346.605263,620.3657628,5386.421053
717111,2,6,86,1534.314241,477.189598,12274.51393
816461,0,0,24,1568.261276,431.9704749,7841.30638
647768,0,0,11,1292.064566,0,2584.129131
650067,0,3,23,1610.700282,123.8601548,6442.801127
746876,3,3,10,1363.262639,514.5118011,4089.787918
738611,1,2,9,1143.159689,796.6492063,2286.319377
779904,0,3,21,1672.809557,1188.607276,8364.047786
844017,0,0,19,1727.272056,742.968286,7
562852,2,1,18,2001.697422,0,4003.394845
579177,0,0,17,2039.917278,0,33
774208,0,2,3,2358.871662,1027.864891,4717.743324
759997,1,3,14,1474.344994,1298.529546,2948.689988
677804,0,0,8,1036.907637,0,3110.72291
653394,0,1,22,1859.418199,47.50350866,7437.672795
595216,0,1,21,1594.532815,0,24
718800,0,2,7,1508.172025,1283.385461,3016.344051
716637,1,5,12,2157.677281,249.1665967,12946.06369
745721,0,4,18,1429.827498,1669.169133,5719.309994
684316,0,4,10,1855.111481,83.26121227,9275.557407
721239,0,4,6,1246.470477,1453.641178,6232.352385
577520,1,0,20,1145.401872,121.5610778,3436.205617
673002,2,5,22,1769.849604,181.2250172,8849.248021
592402,1,5,19,1344.465119,164.5307353,6722.325593
611853,0,3,15,1558.959454,0,4676.878361
723934,0,1,18,491.4620105,622.2048971,19
588816,0,3,22,1982.936567,0,5948.809701
655772,0,1,15,1217.687425,92.01642631,4870.749698
668400,0,2,12,1740.581279,0,3481.162559
630489,2,0,15,1838.701261,0,1838.701261
569589,0,1,21,1466.192629,0,2932.385258
686507,1,1,6,1790.614728,62.78239183,3581.229455
631002,0,0,13,1107.853639,18.40736622,2215.707277
562946,4,5,23,1676.403317,41.23974034,1676.403317
592804,3,3,14,2200.257188,0,2200.257188
662202,0,2,16,1913.310468,120.1547922,5739.931404
611639,2,1,22,1408.3449,0,1408.3449
599698,1,2,20,1764.781519,199.9731102,7059.126075
821241,3,8,91,1351.513057,667.2109247,13515.13057
747033,0,1,16,529.3018085,1010.203666,14
844464,0,3,20,1297.389463,687.3584706,3892.168388
813947,0,0,22,1617.354983,43.20393862,6469.41993
595065,0,2,5,430.896532,5.663258516,861.793064
672283,0,2,5,471.4517615,0,942.9035231
793142,0,0,11,1385.949966,762.244219,5543.799863
672630,1,0,2,1207.317326,194.6463287,1207.317326
568872,0,1,17,527.1995763,0,1054.399153
809548,1,1,19,1548.359363,899.2287022,3096.718726
802839,0,5,11,1184.84781,1069.258028,5924.239048
588450,1,0,14,1826.778099,5.755659952,3653.556198
630005,2,3,13,1582.142211,0,3164.284422
730558,2,1,6,1396.672747,583.6922965,2793.345493
670001,0,3,14,1739.18393,69.92994826,8695.919649
796808,3,2,14,1837.592144,705.052914,-38
772790,0,2,17,502.6530216,1089.277593,1005.306043
807339,0,8,11,1307.785671,783.30525,11770.07104
772017,1,1,22,1849.422269,955.3761219,5548.266808
724708,2,2,19,2094.85939,718.1753223,2094.85939
571591,0,2,16,1632.165494,46.27090943,8160.827471
795593,1,6,8,876.6886999,52.71960464,5260.132199
752336,2,6,21,1466.931222,949.191197,5867.724888
821951,2,1,8,1493.066329,353.9250493,-91
609887,0,3,10,1646.53534,0,4939.60602
786162,1,2,21,1350.500098,960.1675512,2701.000197
671446,2,2,10,1084.941658,0,1084.941658
703413,0,2,8,492.086353,721.8693724,984.1727059
590190,0,0,11,1507.321569,168.0246141,4521.964707
578358,0,3,11,1400.159047,0,4200.477142
850018,0,1,24,1724.065451,-221.8811578,6896.261806
834308,1,1,9,1744.392358,1103.866683,13955.13887
791036,0,4,15,1628.311882,839.4497381,6513.24753
608705,0,0,21,2038.061037,0,12228.36622
783367,1,2,17,531.2681596,1226.431537,531.2681596
578590,1,0,13,511.7769994,190.3613297,511.7769994
638878,0,2,11,1495.963356,0,2991.926712
616858,1,4,11,1828.959167,0,5486.877502
774114,1,0,12,1999.635331,1538.502718,5998.905992
716888,0,1,4,1743.802736,622.8031276,5231.408207
787301,1,1,23,1453.86156,506.5066394,4361.584679
622662,1,1,19,456.1552047,0,456.1552047
793795,0,2,10,1646.996968,917.8496377,14822.97271
795472,2,6,10,1761.781828,1412.240093,7047.127311
577838,0,2,3,1657.463903,0,4972.39171
768832,1,3,12,1613.473846,716.0522819,3226.947692
612131,3,0,10,1431.33122,82.75035572,33
756914,0,3,20,1818.1895,661.4391365,7272.758
792163,0,1,71,1767.381882,275.0205129,19441.2007
601957,0,0,8,1667.420721,0,3334.841441
830645,1,6,12,1735.03379,1770.116899,8675.168948
603380,1,1,19,1981.404545,95.22713925,3962.809089
611479,0,0,2,491.1723087,169.3507401,982.3446174
744304,2,3,9,1227.917803,602.2290778,6139.589015
566775,0,1,21,493.0454278,0,40
705257,2,1,4,2169.792805,1048.761641,2169.792805
796956,0,1,2,518.3455927,987.6223821,31
801485,0,2,16,1411.262921,-314.8394745,11290.10337
634085,0,2,9,1415.192091,0,2830.384182
646770,1,3,12,1431.519441,29.33272965,2863.038882
637796,1,1,6,1893.857774,0,9469.288872
594769,2,0,21,1912.035068,32.40931636,3824.070136
696010,2,2,17,1349.348755,0,2698.697511
741899,0,3,22,2040.114376,1396.792563,6120.343129
830663,0,15,36,1247.018805,1520.234016,23693.3573
665575,0,0,16,1133.774176,0,3401.322527
579168,0,0,21,1809.029243,0,2
698201,0,1,12,482.3155567,4.037589418,964.6311134
840710,2,11,58,1768.541401,1653.10749,17685.41401
812904,2,0,5,1310.105985,562.6367847,2620.211971
651943,2,3,6,1370.216024,131.7163615,1370.216024
